issue_number,repository,title,description,labels,created_at,comments,reactions,url,
"ibution/1/workbench.contrib.cellInfoContentProvider	1730719399272	0	28095",,,,,,,,,
"code/willCreateWorkbenchContribution/1/workbench.contrib.notebookMetadataContentProvider	1730719399272	0	28095",,,,,,,,,
"code/didCreateWorkbenchContribution/1/workbench.contrib.notebookMetadataContentProvider	1730719399272	0	28095",,,,,,,,,
"code/willCreateWork""","['bug', 'freeze-slow-crash-leak']",2024-11-04T11:26:18Z,1,0,https://github.com/microsoft/vscode/issues/232960,Performance Issue,,,
408,microsoft/vscode,DONT auto list all sub-directory during selecting folder in Remote connection,"When attempting to connect to a remote machine project located at /dev/shm/xxx/yyy/zzz, entering the full path still results in listing each sub-folder sequentially—first in /dev, then /dev/shm—instead of directly opening the specified path. This causes significant delays and, in some cases, a crash.

The current design, where only Open Folder is available in Remote, is not particularly user-friendly and could be further optimized.

A straightforward solution would be to add a Search Folder option that functions like Open Folder but retains auto-listing. Meanwhile, the existing Open Folder option should disable auto-listing for a faster, more efficient experience.

![Image](https://github.com/user-attachments/assets/334b99ae-3aba-4860-a886-1d7f59d2ae94)
","['bug', 'verification-found', 'simple-file-dialog']",2024-11-04T09:42:15Z,19,0,https://github.com/microsoft/vscode/issues/232950,Logical Bug
409,microsoft/vscode,workbench.files.action.createFileFromExplorer is not triggered via keybinding,"
Type: <b>Bug</b>

- In the file explorer, right click the new file icon and click ""Configure Keybinding...""
- Choose a keybinding (ex: ""a"")
- Focus the file explorer and press ""a""

Nothing happens... Same thing for folders.

VS Code version: Code 1.95.1 (Universal) (65edc4939843c90c34d61f4ce11704f09d3e5cb6, 2024-10-31T05:14:54.222Z)
OS version: Darwin arm64 24.0.0
Modes:

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|Apple M3 Pro (12 x 2400)|
|GPU Status|2d_canvas: enabled<br>canvas_oop_rasterization: enabled_on<br>direct_rendering_display_compositor: disabled_off_ok<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>opengl: enabled_on<br>rasterization: enabled<br>raw_draw: disabled_off_ok<br>skia_graphite: disabled_off<br>video_decode: enabled<br>video_encode: enabled<br>webgl: enabled<br>webgl2: enabled<br>webgpu: enabled<br>webnn: disabled_off|
|Load (avg)|2, 2, 2|
|Memory (System)|18.00GB (0.49GB free)|
|Process Argv|--crash-reporter-id 017f1800-639a-42c1-9793-a3b7fb84cf32|
|Screen Reader|no|
|VM|0%|
</details><details><summary>Extensions (59)</summary>

Extension|Author (truncated)|Version
---|---|---
better-comments|aar|3.0.2
vscode-sql-formatter|adp|1.4.4
copy-relative-path|ale|0.0.2
jest-snippets|and|1.9.1
azurite|Azu|3.33.0
catppuccin-vsc|Cat|3.15.2
catppuccin-vsc-icons|Cat|1.17.0
js-auto-backticks|cha|1.2.0
path-intellisense|chr|2.9.0
dart-code|Dar|3.100.0
flutter|Dar|3.100.0
vscode-markdownlint|Dav|0.56.0
vscode-eslint|dba|3.0.10
xml|Dot|2.5.1
gitlens|eam|15.6.2
EditorConfig|Edi|0.16.4
vsc-material-theme|Equ|34.7.7
vsc-material-theme-icons|equ|3.8.8
prettier-vscode|esb|11.0.0
flutter-find-unused-assets-and-dart-files|ese|1.0.2
vscode-jest-runner|fir|0.4.74
copilot|Git|1.243.0
copilot-chat|Git|0.22.1
vscode-pull-request-github|Git|0.100.0
git-worktrees|Git|2.2.0
vscode-graphql|Gra|0.12.1
vscode-graphql-syntax|Gra|1.3.8
vscode-references-plus|hap|0.0.14
terraform|has|2.33.0
vscode-test-explorer|hbe|2.22.1
vscode-power-mode|hoo|3.0.2
elixir-ls|Jak|0.24.2
svg|joc|1.5.4
vscode-commitizen|Kni|1.1.0
git-graph|mhu|1.30.0
vscode-antlr4|mik|2.4.7
dotenv|mik|1.0.1
azure-pipelines|ms-|1.247.2
test-adapter-converter|ms-|0.2.0
awesome-flutter-snippets|Nas|4.0.1
color-highlight|nau|2.8.0
vscode-versionlens|pfl|1.14.2
material-icon-theme|PKi|5.12.0
vscode-yaml|red|1.15.0
vscode-sort-json|ric|1.20.0
flutter-riverpod-snippets|rob|1.2.2
gitmoji-vscode|sea|1.2.5
rewrap|stk|1.16.3
code-spell-checker|str|3.0.1
vscode-editor-group-minimizer|suh|1.3.2
open-in-browser|tec|2.0.0
lazygit-vscode|Tom|0.1.9
errorlens|use|3.20.0
vscode-lldb|vad|1.11.0
learn-vim|vin|0.0.28
explorer|vit|1.6.6
vim|vsc|1.28.1
vscode-surround|yat|1.5.0
markdown-all-in-one|yzh|3.6.2


</details><details>
<summary>A/B Experiments</summary>

```
vsliv368:30146709
vspor879:30202332
vspor708:30202333
vspor363:30204092
vscod805cf:30301675
binariesv615:30325510
vsaa593cf:30376535
py29gd2263:31024239
vscaat:30438848
c4g48928:30535728
azure-dev_surveyone:30548225
962ge761:30959799
pythongtdpath:30769146
pythonnoceb:30805159
asynctok:30898717
pythonmypyd1:30879173
h48ei257:31000450
pythontbext0:30879054
cppperfnew:31000557
dsvsc020:30976470
pythonait:31006305
dsvsc021:30996838
jg8ic977:31013176
dvdeprecation:31068756
dwnewjupyter:31046869
2f103344:31071589
impr_priority:31102340
nativerepl2:31139839
refactort:31108082
pythonrstrctxt:31112756
cf971741:31144450
iacca1:31171482
notype1:31157159
5fd0e150:31155592
dwcopilot:31170013

```

</details>

<!-- generated by issue reporter -->","['bug', 'keybindings', 'file-explorer']",2024-11-03T05:20:50Z,0,0,https://github.com/microsoft/vscode/issues/232908,Logical Bug
410,microsoft/vscode,Multiple `LogOutputChannel` with same name race condition,"<!-- ???? Do Not Delete This! bug_report_template ???? -->
<!-- Please read our Rules of Conduct: https://opensource.microsoft.com/codeofconduct/ -->
<!-- ?? Read our guide about submitting issues: https://github.com/microsoft/vscode/wiki/Submitting-Bugs-and-Suggestions -->
<!-- ?? Search existing issues to avoid creating duplicates. -->
<!-- ?? Test using the latest Insiders build to see if your issue has already been fixed: https://code.visualstudio.com/insiders/ -->
<!-- ?? Instead of creating your report here, use 'Report Issue' from the 'Help' menu in VS Code to pre-fill useful information. -->
<!-- ?? Launch with `code --disable-extensions` to check. -->
Does this issue occur when all extensions are disabled?: Yes/No

<!-- ?? If you answered No above, use 'Help: Start Extension Bisect' from Command Palette to try to identify the cause. -->
<!-- ?? Issues caused by an extension need to be reported directly to the extension publisher. The 'Help > Report Issue' dialog can assist with this. -->
- VS Code Version: 1.96-insiders
- OS Version: Windows/Linux (Tested locally and in Codespaces)

## Reproduction
Start codespace on https://github.com/JustinGrote/vscode-extension-issues/tree/issue/logAppendOrder and `Run Extension [Isolated Profile]`
[Relevant Code](https://github.com/JustinGrote/vscode-extension-issues/blob/issue/logAppendOrder/src/extension.ts)

## Expected
Logs appear in the order they are sent
```
Log1
Log2
Log1
```

## Actual
Second Log1 appears before log2, presumably because it is ""warmed up""
![Image](https://github.com/user-attachments/assets/96ed403e-7947-4bab-a59b-92431a425702)


## Notes
If this is expected behavior, it should be documented in `vscode.d.ts` because it can lead to out-of-order logs. 

Further, if multiple instances of an output channel of the same name is unsupported, it should also be documented as such or better, provide an exception on creation.","['bug', 'output']",2024-11-01T20:29:05Z,0,0,https://github.com/microsoft/vscode/issues/232864,Logical Bug
411,microsoft/vscode,`LogOutputChannel` LogLevel property race condition if Global Log Level and Output Panel Log Level are not the same,"<!-- ???? Do Not Delete This! bug_report_template ???? -->
<!-- Please read our Rules of Conduct: https://opensource.microsoft.com/codeofconduct/ -->
<!-- ?? Read our guide about submitting issues: https://github.com/microsoft/vscode/wiki/Submitting-Bugs-and-Suggestions -->
<!-- ?? Search existing issues to avoid creating duplicates. -->
<!-- ?? Test using the latest Insiders build to see if your issue has already been fixed: https://code.visualstudio.com/insiders/ -->
<!-- ?? Instead of creating your report here, use 'Report Issue' from the 'Help' menu in VS Code to pre-fill useful information. -->
<!-- ?? Launch with `code --disable-extensions` to check. -->
Does this issue occur when all extensions are disabled?: Yes/No

<!-- ?? If you answered No above, use 'Help: Start Extension Bisect' from Command Palette to try to identify the cause. -->
<!-- ?? Issues caused by an extension need to be reported directly to the extension publisher. The 'Help > Report Issue' dialog can assist with this. -->
- VS Code Version: 1.96-insiders
- OS Version: Windows/Linux (Tested locally and in Codespaces)

## Reproduction
1. Start this branch in Codespaces and use Launch task Run Extension [Isolated Profile]
https://github.com/JustinGrote/vscode-extension-issues/tree/issue/logOutputWindowTraceChange
1. Change log level to something other than info
1. Choose ""Restart Extension Host""

Relevant Code:
https://github.com/JustinGrote/vscode-extension-issues/blob/issue/logOutputWindowTraceChange/src/extension.ts

## Expected
A `LogOutputChannel` starts with the `logLevel` that the user preference has specified

## Actual
Always starts at `Info` and gets set sometime later, however logs seem to filter normally. 

EDIT: This only happens if the default log level and the output pane log level are not the same, and ""Set as Default"" has not been used to modify the `argv.json`. If default log level and output pane log level are the same, the ondidChange does not fire later and the startup log level is correct.

https://github.com/user-attachments/assets/f7e53748-d024-40cf-a8cb-b47eb7418a0d

## Relevance
I have a custom logger that relies on checking the logLevel and do a noop if it does not meet the required level.



## Potential Fixes
- Update the property before processing any further log calls
- Provide a promise that can be awaited for when the LogOutputChannel is ready to receive logs at the user preferenced log level.
- I considered waiting for an onDidChangeLogLevel but this does not trigger if the user preference specified `info`, so a spurious onDidChangeLogLevel for info as well would also suffice.","['bug', 'log']",2024-11-01T20:07:39Z,1,0,https://github.com/microsoft/vscode/issues/232862,Logical Bug
412,microsoft/vscode,Incorrect scaling detection on Linux (GNOME),"<!-- ???? Do Not Delete This! bug_report_template ???? -->
<!-- Please read our Rules of Conduct: https://opensource.microsoft.com/codeofconduct/ -->
<!-- ?? Read our guide about submitting issues: https://github.com/microsoft/vscode/wiki/Submitting-Bugs-and-Suggestions -->
<!-- ?? Search existing issues to avoid creating duplicates. -->
<!-- ?? Test using the latest Insiders build to see if your issue has already been fixed: https://code.visualstudio.com/insiders/ -->
<!-- ?? Instead of creating your report here, use 'Report Issue' from the 'Help' menu in VS Code to pre-fill useful information. -->
<!-- ?? Launch with `code --disable-extensions` to check. -->
Does this issue occur when all extensions are disabled?: Yes

<!-- ?? If you answered No above, use 'Help: Start Extension Bisect' from Command Palette to try to identify the cause. -->
<!-- ?? Issues caused by an extension need to be reported directly to the extension publisher. The 'Help > Report Issue' dialog can assist with this. -->
- VS Code Version: v1.95.1
- OS Version: Fedora 41 (GNOME)

Steps to Reproduce:

1. Connect 2 DP monitors to your system
2. Open VS Code on primary screen
3. Change the scaling on the second screen

VSCode detects this change but it doesn't respect the monitor this update was intended for. Sometimes this also results in a broken window where the window size did not update but the content did scale. If this happens you get a window where the content is zoomed and you have no window decorations as they where also scaled. So you only option is to alt+f4 and restart vscode.
","['bug', 'upstream', 'linux', 'electron', 'multi-monitor']",2024-11-01T19:31:15Z,4,0,https://github.com/microsoft/vscode/issues/232857,UI/UX Bug
413,microsoft/vscode,inline chat a11y diff view causes scroll down in document,"1. set `""inlineChat.accessibleDiffView"": ""on""`
2. request a change at the top of a file
3. switch tabs and switch back

?? view is scrolled down, and it also takes more space than needed


https://github.com/user-attachments/assets/b9737d9f-690f-482e-bf8a-05851559a69d","['bug', 'inline-chat']",2024-11-01T15:53:23Z,0,0,https://github.com/microsoft/vscode/issues/232836,UI/UX Bug
414,microsoft/vscode,Workbench OOM on windows,"Got a dump file from @sbatten with the following stack

```
Operating system: Windows NT
                  10.0.26100 2161
CPU: amd64
     family 23 model 113 stepping 0
     24 CPUs

GPU: UNKNOWN

Crash reason:  Out of Memory
Crash address: 0x7ffe58f2831a
Process uptime: 47705 seconds

Thread 0 (crashed)
 0  KERNELBASE.dll!RaiseException + 0x8a
    rax = 0x00007ff61780183a   rdx = 0x0000000000000066
    rcx = 0x0000000000000001   rbx = 0x00000054511fbb80
    rsi = 0x0000000000000001   rdi = 0x00000000e0000008
    rbp = 0x0000000000000001   rsp = 0x00000054511fba60
     r8 = 0x0000f9169104cd24    r9 = 0x000001300e1e5c00
    r10 = 0x000001300699c0b8   r11 = 0x0000013014ab1d60
    r12 = 0x0000013015801060   r13 = 0x0000013015804000
    r14 = 0x0000000000000000   r15 = 0x00000000009ca000
    rip = 0x00007ffe58f2831a
    Found by: given as instruction pointer in context
 1  Code - Insiders.exe!static void partition_alloc::internal::OnNoMemoryInternal(unsigned __int64) [oom.cc : 37 + 0x16]
    rbx = 0x00007ff620b8dc38   rsi = 0x00000000009ca000
    rdi = 0x00000054511fbc70   rbp = 0x0000013015801020
    rsp = 0x00000054511fbb60   r12 = 0x0000013015801060
    r13 = 0x0000013015804000   r14 = 0x0000000000000000
    r15 = 0x00000000009ca000   rip = 0x00007ff6182be6db
    Found by: call frame info
 2  Code - Insiders.exe!partition_alloc::TerminateBecauseOutOfMemory(unsigned __int64) [oom.cc : 64 + 0x5]
    rbx = 0x00007ff620b8dc38   rbp = 0x0000013015801020
    rsp = 0x00000054511fbb90   r12 = 0x0000013015801060
    r13 = 0x0000013015804000   r14 = 0x0000000000000000
    r15 = 0x00000000009ca000   rip = 0x00007ff6182be6f9
    Found by: call frame info
 3  Code - Insiders.exe!partition_alloc::internal::OnNoMemory(unsigned __int64) [oom.cc : 74 + 0x8]
    rbx = 0x00007ff620b8dc38   rbp = 0x0000013015801020
    rsp = 0x00000054511fbbc0   r12 = 0x0000013015801060
    r13 = 0x0000013015804000   r14 = 0x0000000000000000
    r15 = 0x00000000009ca000   rip = 0x00007ff6182be715
    Found by: call frame info
 4  Code - Insiders.exe!static void WTF::PartitionsOutOfMemoryUsing16M(unsigned __int64) [partitions.cc : 342 + 0x8]
    rbx = 0x00007ff620b8dc38   rbp = 0x0000013015801020
    rsp = 0x00000054511fbbf0   r12 = 0x0000013015801060
    r13 = 0x0000013015804000   r14 = 0x0000000000000000
    r15 = 0x00000000009ca000   rip = 0x00007ff61ce28631
    Found by: call frame info
 5  Code - Insiders.exe!static void WTF::Partitions::HandleOutOfMemory(unsigned __int64) [partitions.cc : 452 + 0x5]
    rbx = 0x00007ff620b8dc38   rbp = 0x0000013015801020
    rsp = 0x00000054511fbc30   r12 = 0x0000013015801060
    r13 = 0x0000013015804000   r14 = 0x0000000000000000
    r15 = 0x00000000009ca000   rip = 0x00007ff61ce283c4
    Found by: call frame info
 6  Code - Insiders.exe!partition_alloc::PartitionRoot::OutOfMemory(unsigned __int64) [partition_root.cc : 903 + 0x9]
    rbx = 0x00007ff620b8dc38   rbp = 0x0000013015801020
    rsp = 0x00000054511fbce0   r12 = 0x0000013015801060
    r13 = 0x0000013015804000   r14 = 0x0000000000000000
    r15 = 0x00000000009ca000   rip = 0x00007ff6182b8f64
    Found by: call frame info
 7  Code - Insiders.exe!static void partition_alloc::internal::`anonymous namespace'::PartitionOutOfMemoryCommitFailure(struct partition_alloc::PartitionRoot *, unsigned __int64) [partition_bucket.cc : 55 + 0xb]
    rbx = 0x00007ff620b8dc38   rbp = 0x0000013015801020
    rsp = 0x00000054511fbd60   r12 = 0x0000013015801060
    r13 = 0x0000013015804000   r14 = 0x0000000000000000
    r15 = 0x00000000009ca000   rip = 0x00007ff6182be389
    Found by: call frame info
 8  Code - Insiders.exe!static struct partition_alloc::internal::SlotSpanMetadata * partition_alloc::internal::`anonymous namespace'::PartitionDirectMap(struct partition_alloc::PartitionRoot *, partition_alloc::internal::AllocFlags, unsigned __int64, unsigned __int64) [partition_bucket.cc : 411 + 0xb]
    rbx = 0x00007ff620b8dc38   rbp = 0x0000013015801020
    rsp = 0x00000054511fbda0   r12 = 0x0000013015801060
    r13 = 0x0000013015804000   r14 = 0x0000000000000000
    r15 = 0x00000000009ca000   rip = 0x00007ff6182bcf19
    Found by: call frame info
 9  Code - Insiders.exe!partition_alloc::internal::PartitionBucket::SlowPathAlloc(partition_alloc::PartitionRoot *,partition_alloc::internal::AllocFlags,unsigned __int64,unsigned __int64,partition_alloc::internal::SlotSpanMetadata * *,bool *) [partition_bucket.cc : 1343 + 0x10]
    rbx = 0x00007ff620b8dc38   rbp = 0x0000013015801020
    rsp = 0x00000054511fbe20   r12 = 0x0000013015801060
    r13 = 0x0000013015804000   r14 = 0x0000000000000000
    r15 = 0x00000000009ca000   rip = 0x00007ff6182bc5b3
    Found by: call frame info
10  Code - Insiders.exe!partition_alloc::PartitionRoot::Alloc<0>(unsigned __int64,char const *) [partition_root.h : 515 + 0x2ee]
    rbx = 0x00007ff620b8dc38   rbp = 0x0000013015801020
    rsp = 0x00000054511fbf00   r12 = 0x0000013015801060
    r13 = 0x0000013015804000   r14 = 0x0000000000000000
    r15 = 0x00000000009ca000   rip = 0x00007ff6182b827b
    Found by: call frame info
11  Code - Insiders.exe!WTF::StringImpl::CreateUninitialized(unsigned int,unsigned char * &) [string_impl.cc : 156 + 0xc]
    rbx = 0x00007ff620b8dc38   rbp = 0x0000013015801020
    rsp = 0x00000054511fbfc0   r12 = 0x0000013015801060
    r13 = 0x0000013015804000   r14 = 0x0000000000000000
    r15 = 0x00000000009ca000   rip = 0x00007ff61a98eaa5
    Found by: call frame info
12  Code - Insiders.exe!static class WTF::String blink::ParkableStringImpl::UnparkInternal() [parkable_string.cc : 651 + 0x10]
    rbx = 0x00007ff620b8dc38   rbp = 0x0000013015801020
    rsp = 0x00000054511fc000   r12 = 0x0000013015801060
    r13 = 0x0000013015804000   r14 = 0x0000000000000000
    r15 = 0x00000000009ca000   rip = 0x00007ff61cf66f14
    Found by: call frame info
13  Code - Insiders.exe!blink::ParkableString::ToString() [parkable_string.cc : 1037 + 0x4c]
    rbx = 0x00007ff620b8dc38   rbp = 0x0000013015801020
    rsp = 0x00000054511fc0d0   r12 = 0x0000013015801060
    r13 = 0x0000013015804000   r14 = 0x0000000000000000
    r15 = 0x00000000009ca000   rip = 0x00007ff61a9ac893
    Found by: call frame info
14  Code - Insiders.exe!blink::ParkableStringResource8::data() [string_resource.h : 236 + 0x9]
    rbx = 0x00007ff620b8dc38   rbp = 0x0000013015801020
    rsp = 0x00000054511fc130   r12 = 0x0000013015801060
    r13 = 0x0000013015804000   r14 = 0x0000000000000000
    r15 = 0x00000000009ca000   rip = 0x00007ff61aad6aad
    Found by: call frame info
15  Code - Insiders.exe!v8::internal::ScannerStream::For(v8::internal::Isolate *,v8::internal::Handle<v8::internal::String>,int,int) [scanner-character-streams.cc : 878 + 0x143]
    rbx = 0x00007ff620b8dc38   rbp = 0x0000013015801020
    rsp = 0x00000054511fc160   r12 = 0x0000013015801060
    r13 = 0x0000013015804000   r14 = 0x0000000000000000
    r15 = 0x00000000009ca000   rip = 0x00007ff61a2dbc4d
    Found by: call frame info
16  Code - Insiders.exe!v8::internal::parsing::ParseAny(v8::internal::ParseInfo *,v8::internal::Handle<v8::internal::SharedFunctionInfo>,v8::internal::Isolate *,v8::internal::parsing::ReportStatisticsMode) [parsing.cc : 105 + 0xac]
    rbx = 0x00007ff620b8dc38   rbp = 0x0000013015801020
    rsp = 0x00000054511fc1e0   r12 = 0x0000013015801060
    r13 = 0x0000013015804000   r14 = 0x0000000000000000
    r15 = 0x00000000009ca000   rip = 0x00007ff61a28f10e
    Found by: call frame info
17  Code - Insiders.exe!v8::internal::Compiler::Compile(v8::internal::Isolate *,v8::internal::Handle<v8::internal::SharedFunctionInfo>,v8::internal::Compiler::ClearExceptionFlag,v8::internal::IsCompiledScope *,v8::internal::CreateSourcePositions) [compiler.cc : 2630 + 0x16]
    rbx = 0x00007ff620b8dc38   rbp = 0x0000013015801020
    rsp = 0x00000054511fc890   r12 = 0x0000013015801060
    r13 = 0x0000013015804000   r14 = 0x0000000000000000
    r15 = 0x00000000009ca000   rip = 0x00007ff61a064916
    Found by: call frame info
18  Code - Insiders.exe!v8::internal::Compiler::Compile(v8::internal::Isolate *,v8::internal::Handle<v8::internal::JSFunction>,v8::internal::Compiler::ClearExceptionFlag,v8::internal::IsCompiledScope *) [compiler.cc : 2693 + 0x1e]
    rbx = 0x00007ff620b8dc38   rbp = 0x0000013015801020
    rsp = 0x00000054511fcc00   r12 = 0x0000013015801060
    r13 = 0x0000013015804000   r14 = 0x0000000000000000
    r15 = 0x00000000009ca000   rip = 0x00007ff61a066b24
    Found by: call frame info
19  Code - Insiders.exe!v8::internal::Runtime_CompileLazy(int,unsigned __int64 *,v8::internal::Isolate *) [runtime-compiler.cc : 45 + 0xa2]
    rbx = 0x00007ff620b8dc38   rbp = 0x0000013015801020
    rsp = 0x00000054511fccd0   r12 = 0x0000013015801060
    r13 = 0x0000013015804000   r14 = 0x0000000000000000
    r15 = 0x00000000009ca000   rip = 0x00007ff61a31aa12
    Found by: call frame info
20  Code - Insiders.exe!Builtins_CEntry_Return1_ArgvOnStack_NoBuiltinExit + 0x3a
    rbx = 0x00007ff620b8dc38   rbp = 0x0000013015801020
    rsp = 0x00000054511fcd50   r12 = 0x0000013015801060
    r13 = 0x0000013015804000   r14 = 0x0000000000000000
    r15 = 0x00000000009ca000   rip = 0x00007ff61a77fefa
    Found by: call frame info
21  Code - Insiders.exe!Builtins_MapPrototypeHas + 0x3a
    rbx = 0x00007ff620b8dc38   rbp = 0x0000013015801020
    rsp = 0x00000054511fcd60   r12 = 0x0000013015801060
    r13 = 0x0000013015804000   r14 = 0x0000000000000000
    r15 = 0x00000000009ca000   rip = 0x00007ff61a74643a
    Found by: call frame info
```","['bug', 'freeze-slow-crash-leak', 'windows']",2024-11-01T12:44:06Z,3,0,https://github.com/microsoft/vscode/issues/232820,Performance Issue
415,microsoft/vscode,word wrap is different for left and right sides,"
Type: <b>Bug</b>

1. Create a file:
    ```
    left
                                  ignoreCase:
                                    description: |-
                                      IgnoreCase specifies that string matching should be case insensitive.
    
    ```
2. Create a file:
    ```
    right
                                  ignoreCase:
                                    description: |-
                                      IgnoreCase specifies that string matching should be case-insensitive.
    
    ```
3. Select the left tab and then shift click to select the right tab

4. Right click a tab 
5. Choose `Compare Selected`
6. Turn on word-wrap

### Actual Results 
![Image](https://github.com/user-attachments/assets/93ae30f6-9684-42d8-afe6-eed7ca26d57e)

(Note that the picture has the files detected as Markdown, but changing them to YAML results in the same behavior as long as word-wrap is turned back on...)

### Expected Results

The wrap column should match for both sides (offhand, I prefer the right side)

### ...

VS Code version: Code 1.94.2 (Universal) (384ff7382de624fb94dbaf6da11977bba1ecd427, 2024-10-09T16:08:44.566Z)
OS version: Darwin arm64 24.0.0
Modes:

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|Apple M1 Max (10 x 2400)|
|GPU Status|2d_canvas: enabled<br>canvas_oop_rasterization: enabled_on<br>direct_rendering_display_compositor: disabled_off_ok<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>opengl: enabled_on<br>rasterization: enabled<br>raw_draw: disabled_off_ok<br>skia_graphite: disabled_off<br>video_decode: enabled<br>video_encode: enabled<br>webgl: enabled<br>webgl2: enabled<br>webgpu: enabled<br>webnn: disabled_off|
|Load (avg)|5, 5, 5|
|Memory (System)|64.00GB (0.13GB free)|
|Process Argv|--crash-reporter-id 1fc67ee2-0174-4598-9f98-4537df0dd32c|
|Screen Reader|no|
|VM|0%|
</details><details><summary>Extensions (19)</summary>

Extension|Author (truncated)|Version
---|---|---
quitcontrol-vscode|art|4.0.0
asciidoctor-vscode|asc|3.4.2
yamlfmt|blu|0.1.4
vscode-intelephense-client|bme|1.12.6
open-in-macdown|Cod|1.0.0
intelli-php-vscode|DEV|0.12.15062
dhall-lang|dha|0.0.4
vscode-dhall-lsp-server|dha|0.0.4
EditorConfig|Edi|0.16.4
html-preview-vscode|geo|0.2.5
vscode-github-actions|git|0.27.0
vscode-pull-request-github|Git|0.99.2024101604
go|gol|0.42.1
file-downloader|min|1.0.13
sarif-viewer|MS-|3.4.4
vscode-dhall-lsp-server|pan|0.0.4
vscode-xml|red|0.27.1
rst-vscode|tht|3.0.1
simple-rst|tro|1.5.4


</details><details>
<summary>A/B Experiments</summary>

```
vsliv368:30146709
vspor879:30202332
vspor708:30202333
vspor363:30204092
vswsl492:30256859
vscod805cf:30301675
binariesv615:30325510
vsaa593:30376534
py29gd2263:31024239
c4g48928:30535728
azure-dev_surveyone:30548225
vscrp:30673768
962ge761:30959799
pythongtdpath:30769146
pythonnoceb:30805159
asynctok:30898717
pythonmypyd1:30879173
h48ei257:31000450
pythontbext0:30879054
accentitlementst:30995554
cppperfnew:31000557
dsvsc020:30976470
pythonait:31006305
dsvsc021:30996838
945dj816:31013170
dvdeprecation:31068756
dwnewjupytercf:31046870
newcmakeconfigv2:31071590
impr_priority:31102340
nativerepl2:31139839
refactort:31108082
pythonrstrctxt:31112756
wkspc-onlycs-t:31132770
wkspc-ranged-t:31151552
cf971741:31144450
autoexpandse:31146404
iacca1:31156133
notype1:31157159
5fd0e150:31155592
dwcopilotcf:31162479
icondisabled:31158250

```

</details>

<!-- generated by issue reporter -->","['bug', 'diff-editor', 'editor-wrapping']",2024-11-01T11:53:56Z,2,0,https://github.com/microsoft/vscode/issues/232813,UI/UX Bug
416,microsoft/vscode,Toggling views/panels has inconsistent focus behaviour,"While investigating https://github.com/microsoft/vscode/issues/198293 I noticed that our action to toggle visibility of primary or secondary side bar or panel has inconsistent behaviour when it comes to passing focus to the view that becomes visible or not.

Notice when the explorer is active how focus remains in the editor:

![Image](https://github.com/user-attachments/assets/a18f64dd-6d9c-4def-b62d-26ad32d14810)

And now with the SCM view:

![Image](https://github.com/user-attachments/assets/de572695-04b1-4333-ae7c-cc2e06325caa)

First of all, these actions seem to call into methods to toggle visibility of the container via layout service which eventually calls into `openPaneComposite`, e.g. for the primary sidebar:

https://github.com/microsoft/vscode/blob/4520d915c98954dc96dd0bc00b8bb68181cbf2b6/src/vs/workbench/browser/layout.ts#L1750

The last parameter is a `true` to indicate that focus should move to that pane.

However, at the point where we want to focus the pane, it is not yet visible because the grid only updates a few lines below:

https://github.com/microsoft/vscode/blob/4520d915c98954dc96dd0bc00b8bb68181cbf2b6/src/vs/workbench/browser/layout.ts#L1756

Any view that implements `focus` by e.g. focussing the list will be a no-op because the DOM nodes are not yet visible. The SCM view is probably a bit async and that is why it works by chance.

I am actually not sure how to address this: people might have gotten used to the fact that these commands typically preserve focus for most of our views. I still think that the implementation is currently buggy around focussing the pane when the container becomes visible, so maybe a fix would need to be:
* handle focus properly after the container in the grid is visible
* make focus more explicit so that the toggling actions can explicitly pass in `focus: false` to preserve todays behaviour

//cc @sbatten","['bug', 'ux', 'layout']",2024-11-01T07:27:36Z,9,0,https://github.com/microsoft/vscode/issues/232790,UI/UX Bug
